structure_swing_len,retest_window_bars,retest_bps,chop_ci_max,chop_adx_min,trigger_score,rr_target,be_trigger_r,be_offset_pct,cooldown_bars,risk_pct_low_conf,risk_pct_high_conf,high_conf_score_threshold,be_enabled,sizing_mode,profile,profile_risk_cap_pct,max_notional_pct,initial_equity,trades,win_rate,net_pnl,pf,max_dd,score
2,33,14.0,66.0,18.0,7.8,1.8,1.2,0.15,3,1.4,2.0,8.8,1,risk_based,I,5.0,130.0,10000.0,25,0.52,583.0663593351401,1.3285511789290503,0.049061832396921586,4.372983220002476
4,24,18.0,58.0,18.0,8.2,2.0,1.4,0.2,6,1.8,3.5,8.2,1,risk_based,I,5.0,130.0,10000.0,2,0.5,248.47706422018564,1.7099344692005292,0.035,4.353346002621243
5,33,20.0,66.0,24.0,7.6,2.4,1.4,0.15,3,1.4,4.0,8.0,1,risk_based,I,5.0,130.0,10000.0,14,0.5,1090.3507770401065,1.389793731051969,0.1835253283042866,4.349362254231185
3,30,20.0,58.0,14.0,8.0,2.2,1.2,0.15,6,1.6,2.0,8.4,1,risk_based,I,5.0,130.0,10000.0,17,0.47058823529411764,626.9179515905616,1.4169690282029939,0.06547898921866034,4.310301393281745
2,27,14.0,62.0,18.0,7.6,1.8,1.4,0.2,2,1.4,2.0,8.6,1,risk_based,I,5.0,130.0,10000.0,23,0.4782608695652174,570.8465674885756,1.3264237005582227,0.05334906817702515,4.241038068421772
4,33,24.0,60.0,20.0,7.2,2.6,0.8,0.15,6,1.6,4.5,7.8,1,risk_based,I,5.0,130.0,10000.0,21,0.7142857142857143,627.7098926023937,1.2788103785139593,0.18063011354905426,4.134868880411721
2,33,14.0,58.0,20.0,7.8,1.8,1.0,0.05,3,1.6,3.5,8.0,1,risk_based,I,5.0,130.0,10000.0,23,0.5652173913043478,620.486960643726,1.2240884496876867,0.10392200496043733,4.064723932094309
2,27,22.0,60.0,20.0,7.4,2.2,1.2,0.1,4,1.6,4.5,8.2,1,risk_based,I,5.0,130.0,10000.0,20,0.55,393.15136167652963,1.2089790250884134,0.06512926215429102,3.8407216253904832
5,27,30.0,60.0,24.0,8.0,2.4,1.4,0.05,3,1.8,4.5,7.8,1,risk_based,I,5.0,130.0,10000.0,13,0.46153846153846156,912.9486929197228,1.2916760058205303,0.205640931403125,3.8316856026591015
4,36,12.0,60.0,24.0,8.0,2.2,1.2,0.05,3,2.0,3.0,7.8,1,risk_based,I,5.0,130.0,10000.0,16,0.5625,466.02152494705115,1.2306497327996826,0.14049401210946208,3.66958895421803
