structure_swing_len,retest_window_bars,retest_bps,chop_ci_max,chop_adx_min,trigger_score,rr_target,be_trigger_r,be_offset_pct,cooldown_bars,risk_pct_low_conf,risk_pct_high_conf,high_conf_score_threshold,be_enabled,sizing_mode,profile,profile_risk_cap_pct,max_notional_pct,initial_equity,trades,win_rate,net_pnl,pf,max_dd,score
6,36,18.0,64.0,20.0,7.8,1.8,0.8,0.1,5,2.0,6.5,8.4,1,risk_based,S,5.0,180.0,10000.0,26,0.7307692307692307,-174.03434465246391,0.8905197068757529,0.10640509224204804,2.903943638526744
4,28,16.0,62.0,16.0,7.4,1.8,1.2,0.2,7,2.0,7.5,8.8,1,risk_based,S,5.0,180.0,10000.0,27,0.5925925925925926,-189.99181163728463,0.9065960300838296,0.11404853350502821,2.709943536904179
5,28,22.0,68.0,22.0,7.4,2.4,0.6,0.2,3,1.0,4.5,8.6,1,risk_based,S,5.0,180.0,10000.0,31,0.7741935483870968,-315.52218527079276,0.7640535097216313,0.09466440888139492,2.70988193010893
4,44,16.0,66.0,16.0,8.0,2.6,1.0,0.05,4,2.0,4.5,8.6,1,risk_based,S,5.0,180.0,10000.0,24,0.5833333333333334,-127.63175520136065,0.9325876752333782,0.12966152959257315,2.703559006487676
3,20,34.0,68.0,12.0,6.8,1.8,0.8,0.15,5,2.5,4.5,8.8,1,risk_based,S,5.0,180.0,10000.0,34,0.5588235294117647,-283.7065087548799,0.89381535829604,0.12938009345849935,2.634019221579349
4,24,40.0,62.0,14.0,7.8,1.6,0.8,0.1,8,2.5,8.0,8.8,1,risk_based,S,5.0,180.0,10000.0,31,0.7096774193548387,-354.4147430351586,0.8136224076296971,0.11373664800128379,2.616136257252642
6,24,20.0,64.0,14.0,6.6,2.4,0.6,0.1,2,1.0,7.5,8.2,1,risk_based,S,5.0,180.0,10000.0,26,0.7307692307692307,-504.5041320807268,0.644319213480017,0.10532616682785613,2.084309640549585
6,24,18.0,70.0,20.0,8.0,1.6,0.8,0.0,5,1.5,6.5,8.6,1,risk_based,S,5.0,180.0,10000.0,26,0.7692307692307693,-532.8728921544243,0.5994545781845724,0.09714440270942912,2.048449209932587
4,28,38.0,70.0,20.0,7.2,2.2,0.6,0.2,3,1.5,5.0,8.8,1,risk_based,S,5.0,180.0,10000.0,34,0.6764705882352942,-677.3588238768152,0.6566950667466428,0.12255452773571206,1.9630736087622753
4,28,38.0,62.0,20.0,6.6,2.4,1.0,0.15,2,1.0,5.5,8.8,1,risk_based,S,5.0,180.0,10000.0,24,0.5416666666666666,-486.29853861822085,0.7161027984951055,0.10814629897378232,1.9139681614506432
