structure_swing_len,retest_window_bars,retest_bps,chop_ci_max,chop_adx_min,trigger_score,rr_target,be_trigger_r,be_offset_pct,cooldown_bars,risk_pct_low_conf,risk_pct_high_conf,high_conf_score_threshold,be_enabled,sizing_mode,profile,profile_risk_cap_pct,max_notional_pct,initial_equity,trades,win_rate,net_pnl,pf,max_dd,score,dataset
3,40,30.0,62.0,16.0,6.6,1.6,1.0,0.05,7,2.5,3.5,8.8,1,risk_based,S,5.0,180.0,10000.0,31,0.5806451612903226,865.1051663661347,1.3111829001582815,0.13173436393508803,4.583235616812917,BTCUSDT_1h
5,32,24.0,60.0,12.0,8.0,2.4,0.6,0.0,6,1.5,7.0,8.0,1,risk_based,S,5.0,180.0,10000.0,21,0.7619047619047619,770.4496847875562,1.3865745122518205,0.17794797185865524,4.572611936572374,ETHUSDT_1h
4,40,28.0,64.0,22.0,7.4,1.6,0.8,0.1,3,2.0,4.0,8.0,1,risk_based,S,5.0,180.0,10000.0,31,0.7419354838709677,538.5815104615122,1.2685516836824562,0.09515802884916136,4.523114017085391,BTCUSDT_15m
5,32,30.0,60.0,16.0,7.4,1.8,1.2,0.2,6,2.0,6.5,8.2,1,risk_based,S,5.0,180.0,10000.0,15,0.6,608.727354853203,1.4735905328459038,0.08051181998831618,4.5143729605800615,BTCUSDT_4h
6,32,24.0,68.0,18.0,7.8,1.6,0.8,0.15,5,3.0,3.0,8.8,1,risk_based,S,5.0,180.0,10000.0,21,0.6666666666666666,732.0475378765132,1.3558067184237979,0.1191509659392949,4.5062080769062245,ETHUSDT_1h
3,44,26.0,68.0,12.0,8.0,2.2,0.6,0.05,6,2.0,7.5,8.8,1,risk_based,S,5.0,180.0,10000.0,32,0.8125,353.99336778310317,1.2466475219392812,0.06685710031170582,4.505467110726548,SOLUSDT_15m
5,36,20.0,70.0,16.0,7.2,2.6,1.0,0.2,5,2.0,3.0,7.6,1,risk_based,S,5.0,180.0,10000.0,21,0.6666666666666666,652.3582100935346,1.3641250326982202,0.09854283354415021,4.5049797748575235,SOLUSDT_15m
4,24,14.0,70.0,14.0,7.8,2.0,1.0,0.0,8,2.0,5.5,8.6,1,risk_based,S,5.0,180.0,10000.0,12,0.5833333333333334,544.7355620071976,1.5370593996974204,0.07763183999999998,4.500958841402039,ETHUSDT_1h
3,24,16.0,60.0,16.0,6.8,2.4,0.8,0.1,7,2.5,4.5,8.4,1,risk_based,S,5.0,180.0,10000.0,27,0.6296296296296297,561.4635587844077,1.3660107234682448,0.09355206694916363,4.497273249317851,BTCUSDT_15m
3,40,40.0,68.0,16.0,6.8,1.8,1.0,0.0,2,3.0,4.0,8.0,1,risk_based,S,5.0,180.0,10000.0,28,0.5714285714285714,757.0525515200061,1.3010254266791372,0.09745377718826777,4.483884930456334,BTCUSDT_15m
6,36,32.0,70.0,12.0,6.8,2.6,1.2,0.05,8,2.5,4.0,7.6,1,risk_based,S,5.0,180.0,10000.0,18,0.4444444444444444,1017.2071203588639,1.3881348897039958,0.11621182129537365,4.471508102547402,BTCUSDT_15m
5,24,14.0,62.0,20.0,6.8,1.6,1.2,0.0,8,3.0,4.0,7.8,1,risk_based,S,5.0,180.0,10000.0,24,0.5833333333333334,785.6801463411866,1.3094042019846726,0.09729491729116371,4.467603798437041,BTCUSDT_15m
6,20,24.0,64.0,20.0,7.4,1.6,1.2,0.2,2,2.5,3.5,8.4,1,risk_based,S,5.0,180.0,10000.0,22,0.5909090909090909,682.8472010451387,1.3631254308453014,0.09204470652898723,4.459327579512417,BTCUSDT_15m
3,40,30.0,62.0,16.0,6.6,1.6,1.0,0.05,7,2.5,3.5,8.8,1,risk_based,S,5.0,180.0,10000.0,23,0.6521739130434783,624.4685540711089,1.3137897414026463,0.07847763783728504,4.454875992929764,ETHUSDT_1h
4,28,18.0,70.0,12.0,7.8,1.6,1.2,0.05,3,2.5,5.5,8.0,1,risk_based,S,5.0,180.0,10000.0,25,0.6,802.9089335815606,1.309639488879483,0.1264778813312862,4.442754267346667,SOLUSDT_15m
6,28,22.0,64.0,14.0,6.8,2.6,0.8,0.1,2,3.0,4.0,7.8,1,risk_based,S,5.0,180.0,10000.0,19,0.631578947368421,841.1879307939944,1.3172011391802179,0.12156669015519869,4.438258559741466,ETHUSDT_1h
5,32,24.0,62.0,18.0,7.6,2.0,1.2,0.1,8,2.5,5.0,8.8,1,risk_based,S,5.0,180.0,10000.0,11,0.6363636363636364,471.1241416586581,1.465819335618464,0.049374999999999974,4.42918326744104,SOLUSDT_4h
4,28,26.0,60.0,22.0,7.6,2.4,1.0,0.0,7,2.0,7.0,8.0,1,risk_based,S,5.0,180.0,10000.0,12,0.5,1116.669497964811,1.425698524941924,0.18756664177287072,4.395366622530047,ETHUSDT_1h
6,40,20.0,68.0,18.0,7.0,2.6,0.6,0.1,6,3.0,5.5,7.6,1,risk_based,S,5.0,180.0,10000.0,29,0.7586206896551724,526.3583379252832,1.2426593143086977,0.1191952426088791,4.372022273198799,BTCUSDT_15m
4,24,14.0,70.0,14.0,7.8,2.0,1.0,0.0,8,2.0,5.5,8.6,1,risk_based,S,5.0,180.0,10000.0,23,0.6086956521739131,595.5589077132281,1.3188348091673614,0.08028438432151905,4.3654188513442636,BTCUSDT_15m
3,32,28.0,60.0,20.0,6.6,1.8,0.8,0.2,4,1.0,4.5,7.6,1,risk_based,S,5.0,180.0,10000.0,30,0.7333333333333333,591.8144681831054,1.2204571490094598,0.12274009864325133,4.364508470272271,SOLUSDT_15m
3,32,28.0,60.0,20.0,6.6,1.8,0.8,0.2,4,1.0,4.5,7.6,1,risk_based,S,5.0,180.0,10000.0,29,0.6551724137931034,1037.3673138576814,1.2391674241001887,0.23924610716583392,4.360722461250211,ETHUSDT_4h
6,24,18.0,70.0,20.0,8.0,1.6,0.8,0.0,5,1.5,6.5,8.6,1,risk_based,S,5.0,180.0,10000.0,20,0.65,457.3202030283828,1.3808198503692506,0.07915944913706188,4.356481556355699,ETHUSDT_1h
4,20,26.0,66.0,22.0,8.0,2.0,0.6,0.05,4,2.0,6.5,7.6,1,risk_based,S,5.0,180.0,10000.0,20,0.75,723.3016494290514,1.3055577628147252,0.16810139880229152,4.355112978651627,ETHUSDT_1h
6,36,32.0,68.0,14.0,7.8,2.2,1.2,0.1,8,3.0,6.0,8.0,1,risk_based,S,5.0,180.0,10000.0,12,0.5833333333333334,1027.7000615547313,1.4238922821116808,0.21693669958762668,4.339674527015212,SOLUSDT_1h
4,24,40.0,62.0,14.0,7.8,1.6,0.8,0.1,8,2.5,8.0,8.8,1,risk_based,S,5.0,180.0,10000.0,20,0.65,623.8999427799336,1.3747270049099864,0.13847119873217745,4.332940356403374,ETHUSDT_1h
5,32,26.0,66.0,22.0,6.6,2.6,0.6,0.0,5,2.0,3.5,7.8,1,risk_based,S,5.0,180.0,10000.0,18,0.7777777777777778,482.3224948958232,1.3395471576924947,0.11934051750000012,4.330061924447479,ETHUSDT_4h
3,36,22.0,66.0,18.0,8.0,2.0,0.8,0.0,4,2.5,3.5,8.8,1,risk_based,S,5.0,180.0,10000.0,30,0.7,400.1716649393966,1.221905219130678,0.06406305348540191,4.301792942744547,SOLUSDT_15m
4,40,32.0,68.0,18.0,7.2,2.2,1.2,0.05,2,1.0,8.0,8.2,1,risk_based,S,5.0,180.0,10000.0,15,0.6,275.0385495004175,1.4565520156206582,0.029611507298698818,4.299308058845637,SOLUSDT_4h
3,36,22.0,66.0,18.0,8.0,2.0,0.8,0.0,4,2.5,3.5,8.8,1,risk_based,S,5.0,180.0,10000.0,35,0.5428571428571428,744.0123787940247,1.1944669538325372,0.1221503518007974,4.280780945342421,SOLUSDT_4h
6,32,24.0,68.0,18.0,7.8,1.6,0.8,0.15,5,3.0,3.0,8.8,1,risk_based,S,5.0,180.0,10000.0,27,0.7407407407407407,376.7283704105266,1.2597213625306065,0.09134042907626884,4.273260919354044,BTCUSDT_15m
4,32,36.0,62.0,16.0,7.6,2.2,1.0,0.15,7,3.0,5.5,8.0,1,risk_based,S,5.0,180.0,10000.0,24,0.5416666666666666,1111.183010556144,1.2717599691662411,0.22537473970411093,4.271078729776294,BTCUSDT_1h
5,32,24.0,62.0,18.0,7.6,2.0,1.2,0.1,8,2.5,5.0,8.8,1,risk_based,S,5.0,180.0,10000.0,16,0.5625,713.2567063333536,1.3741353857581284,0.11947757961441474,4.266844739006367,BTCUSDT_4h
3,20,34.0,68.0,12.0,6.8,1.8,0.8,0.15,5,2.5,4.5,8.8,1,risk_based,S,5.0,180.0,10000.0,37,0.6756756756756757,400.24836132789824,1.177132037710493,0.08357955371651786,4.257287289112845,SOLUSDT_15m
4,28,38.0,70.0,20.0,7.2,2.2,0.6,0.2,3,1.5,5.0,8.8,1,risk_based,S,5.0,180.0,10000.0,29,0.7586206896551724,323.8971708324516,1.225914314191585,0.07946158115095264,4.255272090245522,SOLUSDT_1h
3,40,36.0,64.0,20.0,7.0,2.4,0.6,0.1,8,3.0,7.5,7.8,1,risk_based,S,5.0,180.0,10000.0,30,0.8666666666666667,203.23311722012477,1.1540889413715558,0.05894524724484998,4.234575258228686,ETHUSDT_15m
4,20,14.0,62.0,16.0,7.4,2.2,0.6,0.15,7,2.0,6.0,8.0,1,risk_based,S,5.0,180.0,10000.0,24,0.75,677.1572403799892,1.2673594377991324,0.19506875072807542,4.2316698637940275,SOLUSDT_1h
3,36,36.0,60.0,14.0,7.2,2.0,0.6,0.05,3,1.5,7.0,7.6,1,risk_based,S,5.0,180.0,10000.0,30,0.6,647.0446170405139,1.2250033233973285,0.12253760243442312,4.229438456531901,BTCUSDT_15m
3,44,34.0,64.0,20.0,6.6,1.8,1.2,0.2,7,2.5,5.0,7.8,1,risk_based,S,5.0,180.0,10000.0,31,0.5483870967741935,1069.6457174279385,1.1672676563467406,0.20967904908770524,4.217724528019594,BTCUSDT_4h
6,40,28.0,60.0,14.0,7.4,2.4,0.8,0.1,5,2.5,3.5,7.6,1,risk_based,S,5.0,180.0,10000.0,20,0.65,633.1718528367292,1.2681930941447648,0.11046634723523586,4.213158999420552,ETHUSDT_1h
5,44,34.0,68.0,16.0,7.2,2.6,0.6,0.0,7,1.5,5.0,7.6,1,risk_based,S,5.0,180.0,10000.0,21,0.7142857142857143,606.6188370714044,1.2033333333333331,0.09750000000000011,4.212214075166641,SOLUSDT_4h
4,28,38.0,62.0,20.0,6.6,2.4,1.0,0.15,2,1.0,5.5,8.8,1,risk_based,S,5.0,180.0,10000.0,22,0.6818181818181818,391.09599439203157,1.304654926644631,0.08389755901766514,4.211440443355571,SOLUSDT_15m
3,32,24.0,70.0,22.0,7.8,2.6,0.8,0.15,3,3.0,7.0,7.6,1,risk_based,S,5.0,180.0,10000.0,24,0.6666666666666666,976.3006991273942,1.2033238467814495,0.2227851193872592,4.194593034528516,ETHUSDT_4h
5,32,26.0,66.0,22.0,6.6,2.6,0.6,0.0,5,2.0,3.5,7.8,1,risk_based,S,5.0,180.0,10000.0,22,0.7727272727272727,492.98227242896064,1.2842478301817721,0.15896788407290924,4.183665189664687,ETHUSDT_1h
4,24,30.0,66.0,14.0,7.8,1.8,1.0,0.15,3,1.0,6.5,8.8,1,risk_based,S,5.0,180.0,10000.0,26,0.6923076923076923,370.6370591189643,1.2512519064683476,0.08389663413555362,4.179912508110537,SOLUSDT_15m
6,28,22.0,64.0,14.0,6.8,2.6,0.8,0.1,2,3.0,4.0,7.8,1,risk_based,S,5.0,180.0,10000.0,18,0.5555555555555556,752.3512969203894,1.2334551708210373,0.0784,4.177394971895797,SOLUSDT_4h
6,40,28.0,60.0,14.0,7.4,2.4,0.8,0.1,5,2.5,3.5,7.6,1,risk_based,S,5.0,180.0,10000.0,24,0.6666666666666666,531.4841284225913,1.2663620483738978,0.1239328810949249,4.172409581885612,BTCUSDT_15m
6,40,32.0,62.0,22.0,7.8,2.2,1.2,0.05,3,1.0,3.5,8.8,1,risk_based,S,5.0,180.0,10000.0,18,0.6666666666666666,261.0565618209148,1.3337149650981488,0.039734346571290664,4.169283452303341,BTCUSDT_15m
4,40,28.0,64.0,22.0,7.4,1.6,0.8,0.1,3,2.0,4.0,8.0,1,risk_based,S,5.0,180.0,10000.0,20,0.7,619.8183830424314,1.2900127000391906,0.16103355766823413,4.16674311011611,ETHUSDT_1h
5,36,20.0,70.0,16.0,7.2,2.6,1.0,0.2,5,2.0,3.0,7.6,1,risk_based,S,5.0,180.0,10000.0,20,0.6,686.9490853651187,1.267421116824865,0.12537836056095225,4.145656237331992,BTCUSDT_4h
4,20,14.0,62.0,16.0,7.4,2.2,0.6,0.15,7,2.0,6.0,8.0,1,risk_based,S,5.0,180.0,10000.0,30,0.8333333333333334,217.990444817342,1.1676769409675458,0.08736944284474898,4.141235998218186,ETHUSDT_15m
6,36,14.0,60.0,12.0,7.0,2.4,0.6,0.1,6,3.0,4.0,8.2,1,risk_based,S,5.0,180.0,10000.0,31,0.7419354838709677,356.44754156713316,1.1887457756607882,0.10893866314217482,4.140026329268636,BTCUSDT_15m
6,20,24.0,64.0,20.0,7.4,1.6,1.2,0.2,2,2.5,3.5,8.4,1,risk_based,S,5.0,180.0,10000.0,17,0.5882352941176471,622.328703397643,1.3236638692990668,0.11772402314033437,4.138837313751244,ETHUSDT_4h
6,32,26.0,70.0,20.0,7.4,2.0,0.8,0.0,4,2.5,4.5,8.8,1,risk_based,S,5.0,180.0,10000.0,19,0.631578947368421,524.524967070507,1.2893872132358615,0.10086543559336063,4.12807150781478,ETHUSDT_1h
4,28,16.0,62.0,16.0,7.4,1.8,1.2,0.2,7,2.0,7.5,8.8,1,risk_based,S,5.0,180.0,10000.0,15,0.6,465.3104313944259,1.3542858432104878,0.08575164654928949,4.1166271781675325,ETHUSDT_1h
6,36,32.0,70.0,18.0,7.6,1.6,1.2,0.1,3,2.5,4.5,8.0,1,risk_based,S,5.0,180.0,10000.0,21,0.5714285714285714,610.6851620252437,1.2736671903984167,0.10951122199185552,4.106628733989368,BTCUSDT_15m
4,40,22.0,62.0,14.0,7.0,1.6,0.6,0.05,5,3.0,3.5,8.2,1,risk_based,S,5.0,180.0,10000.0,31,0.8064516129032258,250.53778218809748,1.1397415917426115,0.0846097941776338,4.1058690024952575,SOLUSDT_1h
5,36,20.0,70.0,16.0,7.2,2.6,1.0,0.2,5,2.0,3.0,7.6,1,risk_based,S,5.0,180.0,10000.0,17,0.6470588235294118,498.14001875130816,1.269329665122043,0.08614214105468815,4.088961161125448,SOLUSDT_4h
3,24,16.0,60.0,16.0,6.8,2.4,0.8,0.1,7,2.5,4.5,8.4,1,risk_based,S,5.0,180.0,10000.0,27,0.6666666666666666,479.9615253105694,1.2423526161135925,0.1407702509130517,4.0823560047986,BTCUSDT_1h
3,20,34.0,68.0,12.0,6.8,1.8,0.8,0.15,5,2.5,4.5,8.8,1,risk_based,S,5.0,180.0,10000.0,30,0.7,576.5914565006842,1.1821417763598336,0.17018500981973303,4.0803199797611525,ETHUSDT_4h
6,28,34.0,66.0,22.0,7.0,2.2,0.8,0.2,7,2.0,7.5,8.8,1,risk_based,S,5.0,180.0,10000.0,27,0.7037037037037037,401.55679200767554,1.218340564066549,0.11873460972499594,4.077589646521341,BTCUSDT_15m
3,20,20.0,62.0,20.0,6.6,2.4,0.8,0.2,5,1.5,6.5,8.4,1,risk_based,S,5.0,180.0,10000.0,22,0.7272727272727273,266.4000401282592,1.2070524710440953,0.05000000000000001,4.061414073125541,ETHUSDT_4h
6,40,32.0,62.0,22.0,7.8,2.2,1.2,0.05,3,1.0,3.5,8.8,1,risk_based,S,5.0,180.0,10000.0,12,0.5,271.88640653919174,1.4432354362654902,0.029700999999999998,4.059254279070172,SOLUSDT_4h
6,36,14.0,60.0,12.0,7.0,2.4,0.6,0.1,6,3.0,4.0,8.2,1,risk_based,S,5.0,180.0,10000.0,21,0.7142857142857143,423.65996490191174,1.2326062110498002,0.11102988962045215,4.047211289568726,SOLUSDT_1h
6,32,14.0,64.0,16.0,7.8,2.2,0.8,0.15,3,2.0,6.0,8.2,1,risk_based,S,5.0,180.0,10000.0,30,0.7333333333333333,340.66773682793064,1.1855766296228945,0.12399601791546166,4.039832942327334,BTCUSDT_15m
5,28,22.0,68.0,22.0,7.4,2.4,0.6,0.2,3,1.0,4.5,8.6,1,risk_based,S,5.0,180.0,10000.0,16,0.75,116.62251685496267,1.2812847644892333,0.037655136345141685,4.011226636798004,ETHUSDT_4h
3,36,16.0,66.0,22.0,7.6,2.0,0.8,0.1,3,2.0,6.0,7.8,1,risk_based,S,5.0,180.0,10000.0,28,0.6071428571428571,619.5460444900964,1.1608337486888143,0.13686143592138103,4.001343519817867,BTCUSDT_1h
4,28,18.0,70.0,12.0,7.8,1.6,1.2,0.05,3,2.5,5.5,8.0,1,risk_based,S,5.0,180.0,10000.0,27,0.5925925925925926,536.7171867802208,1.2026725339826603,0.12754331446252293,3.9883212002468618,BTCUSDT_15m
6,20,20.0,62.0,12.0,7.6,1.6,0.8,0.2,3,1.0,3.5,8.6,1,risk_based,S,5.0,180.0,10000.0,16,0.625,202.7812648582676,1.3258649392175996,0.04850038553247491,3.966509986696042,ETHUSDT_4h
3,44,34.0,64.0,20.0,6.6,1.8,1.2,0.2,7,2.5,5.0,7.8,1,risk_based,S,5.0,180.0,10000.0,19,0.47368421052631576,1201.113785497766,1.2335646924543084,0.26490810937500014,3.9640451580708556,ETHUSDT_4h
3,44,34.0,64.0,20.0,6.6,1.8,1.2,0.2,7,2.5,5.0,7.8,1,risk_based,S,5.0,180.0,10000.0,24,0.5416666666666666,675.2221892292055,1.236160433458334,0.1588188676283923,3.9635864532606964,SOLUSDT_15m
5,28,24.0,68.0,12.0,7.0,1.8,0.8,0.15,7,1.5,4.5,7.6,1,risk_based,S,5.0,180.0,10000.0,23,0.6086956521739131,729.495938821261,1.2605329951895528,0.22071115673125538,3.9614719372674707,ETHUSDT_1h
6,44,22.0,60.0,12.0,7.6,1.8,1.0,0.05,7,2.5,7.0,8.6,1,risk_based,S,5.0,180.0,10000.0,22,0.6818181818181818,339.4061541903611,1.204534130510571,0.08411334490325675,3.9588616532290053,BTCUSDT_15m
5,24,14.0,62.0,20.0,6.8,1.6,1.2,0.0,8,3.0,4.0,7.8,1,risk_based,S,5.0,180.0,10000.0,20,0.55,605.4092936376692,1.226536756134164,0.11174920092660338,3.948235203126187,SOLUSDT_15m
6,28,34.0,66.0,22.0,7.0,2.2,0.8,0.2,7,2.0,7.5,8.8,1,risk_based,S,5.0,180.0,10000.0,20,0.65,348.26002637326565,1.2297147384681217,0.0808025387369158,3.9402818870987617,ETHUSDT_1h
4,40,28.0,64.0,22.0,7.4,1.6,0.8,0.1,3,2.0,4.0,8.0,1,risk_based,S,5.0,180.0,10000.0,23,0.6956521739130435,551.565059559045,1.2251090891080378,0.18876489762425888,3.938966805771909,SOLUSDT_1h
5,44,24.0,62.0,20.0,6.8,1.8,1.0,0.0,6,1.0,5.0,8.4,1,risk_based,S,5.0,180.0,10000.0,23,0.6521739130434783,282.6685142461556,1.207636334780897,0.07177082687557493,3.920889572746442,BTCUSDT_15m
4,28,16.0,62.0,16.0,7.4,1.8,1.2,0.2,7,2.0,7.5,8.8,1,risk_based,S,5.0,180.0,10000.0,23,0.5652173913043478,468.5318935768046,1.2311642566615246,0.10632563094002682,3.9197096010362955,SOLUSDT_15m
4,24,30.0,66.0,14.0,7.8,1.8,1.0,0.15,3,1.0,6.5,8.8,1,risk_based,S,5.0,180.0,10000.0,15,0.6666666666666666,205.1467293079986,1.293147835219613,0.05840322737974881,3.916232717607978,ETHUSDT_1h
5,24,14.0,62.0,20.0,6.8,1.6,1.2,0.0,8,3.0,4.0,7.8,1,risk_based,S,5.0,180.0,10000.0,16,0.625,572.0921260883788,1.2997485009093241,0.17937723391470323,3.890957426162917,ETHUSDT_1h
6,32,36.0,62.0,12.0,7.2,1.6,1.0,0.2,8,1.0,7.5,8.8,1,risk_based,S,5.0,180.0,10000.0,14,0.5714285714285714,200.7633766473591,1.3253022815426163,0.03888927831563111,3.8718429619285555,ETHUSDT_4h
4,24,30.0,66.0,14.0,7.8,1.8,1.0,0.15,3,1.0,6.5,8.8,1,risk_based,S,5.0,180.0,10000.0,21,0.47619047619047616,307.0781787547767,1.2712778020095288,0.04157320790978191,3.8591998733302026,SOLUSDT_4h
5,40,34.0,70.0,12.0,7.0,2.4,0.8,0.05,5,2.5,5.0,8.6,1,risk_based,S,5.0,180.0,10000.0,19,0.6842105263157895,256.85717617273076,1.163610915347842,0.049374999999999857,3.8422697963420998,SOLUSDT_4h
4,20,26.0,66.0,22.0,8.0,2.0,0.6,0.05,4,2.0,6.5,7.6,1,risk_based,S,5.0,180.0,10000.0,32,0.65625,381.85178638024445,1.1428529553035343,0.15090143170463136,3.8392284018734193,BTCUSDT_15m
4,28,38.0,70.0,20.0,7.2,2.2,0.6,0.2,3,1.5,5.0,8.8,1,risk_based,S,5.0,180.0,10000.0,22,0.7272727272727273,133.35373828380034,1.1477750639376914,0.042028673000762476,3.8337269380659866,SOLUSDT_4h
3,36,36.0,60.0,14.0,7.2,2.0,0.6,0.05,3,1.5,7.0,7.6,1,risk_based,S,5.0,180.0,10000.0,26,0.6923076923076923,745.3213365819229,1.1566654871099622,0.2643321149385534,3.824117504447725,ETHUSDT_4h
5,28,24.0,68.0,12.0,7.0,1.8,0.8,0.15,7,1.5,4.5,7.6,1,risk_based,S,5.0,180.0,10000.0,27,0.7407407407407407,253.87480006257465,1.116540095773182,0.11581448469969878,3.7906226486209533,BTCUSDT_15m
5,32,24.0,62.0,18.0,7.6,2.0,1.2,0.1,8,2.5,5.0,8.8,1,risk_based,S,5.0,180.0,10000.0,13,0.6153846153846154,426.9679665996937,1.2693007631322597,0.11948359374999991,3.7901956346911367,ETHUSDT_4h
3,36,22.0,66.0,18.0,8.0,2.0,0.8,0.0,4,2.5,3.5,8.8,1,risk_based,S,5.0,180.0,10000.0,31,0.5483870967741935,528.0544339656171,1.1674722642487922,0.17297892255127142,3.7866428399706775,BTCUSDT_1h
6,40,40.0,68.0,16.0,6.6,1.6,1.0,0.05,6,2.0,3.0,7.6,1,risk_based,S,5.0,180.0,10000.0,20,0.6,508.0140372904425,1.2011107955789666,0.1436116296377299,3.779400739535186,ETHUSDT_4h
4,24,14.0,70.0,14.0,7.8,2.0,1.0,0.0,8,2.0,5.5,8.6,1,risk_based,S,5.0,180.0,10000.0,14,0.5714285714285714,447.6996791811871,1.278898844682194,0.12375024799999988,3.7713894816884324,ETHUSDT_4h
4,40,24.0,60.0,14.0,6.6,2.0,1.2,0.1,2,1.5,7.5,8.6,1,risk_based,S,5.0,180.0,10000.0,21,0.6190476190476191,298.51706937954077,1.181617267839267,0.08227781122637762,3.7634895999503706,BTCUSDT_15m
4,44,14.0,68.0,14.0,7.2,1.8,1.2,0.0,6,1.5,6.5,8.6,1,risk_based,S,5.0,180.0,10000.0,24,0.625,267.40857356178094,1.1586149469147666,0.08110403303829596,3.7588263682764262,BTCUSDT_15m
6,32,26.0,70.0,20.0,7.4,2.0,0.8,0.0,4,2.5,4.5,8.8,1,risk_based,S,5.0,180.0,10000.0,24,0.75,174.09847985252964,1.1206985666585147,0.08892321957934049,3.7537259544315376,BTCUSDT_15m
5,32,26.0,66.0,22.0,6.6,2.6,0.6,0.0,5,2.0,3.5,7.8,1,risk_based,S,5.0,180.0,10000.0,22,0.6363636363636364,452.128714867089,1.1572426728032712,0.1365947077430304,3.751375391789995,BTCUSDT_4h
5,32,30.0,60.0,16.0,7.4,1.8,1.2,0.2,6,2.0,6.5,8.2,1,risk_based,S,5.0,180.0,10000.0,14,0.5714285714285714,429.2758724831874,1.2700232159314648,0.12375024800000016,3.735214417488974,ETHUSDT_4h
3,40,30.0,62.0,16.0,6.6,1.6,1.0,0.05,7,2.5,3.5,8.8,1,risk_based,S,5.0,180.0,10000.0,29,0.6206896551724138,254.48586614707165,1.1183586564762165,0.09190393717397766,3.7265258503361927,SOLUSDT_15m
6,28,36.0,64.0,18.0,6.8,2.2,0.8,0.1,2,2.5,3.0,8.4,1,risk_based,S,5.0,180.0,10000.0,20,0.65,291.87320637341145,1.161823386002582,0.09392531391495865,3.7087440366336994,ETHUSDT_1h
3,40,40.0,68.0,16.0,6.8,1.8,1.0,0.0,2,3.0,4.0,8.0,1,risk_based,S,5.0,180.0,10000.0,37,0.5405405405405406,518.8194194623411,1.1113827776208027,0.19923965112760691,3.694676832131937,BTCUSDT_1h
6,36,32.0,70.0,18.0,7.6,1.6,1.2,0.1,3,2.5,4.5,8.0,1,risk_based,S,5.0,180.0,10000.0,17,0.47058823529411764,753.6994482044829,1.1653845719999194,0.14844707846414987,3.6850097097530483,SOLUSDT_4h
5,44,40.0,60.0,14.0,7.8,2.0,1.0,0.05,3,2.0,3.5,7.6,1,risk_based,S,5.0,180.0,10000.0,22,0.6818181818181818,231.1173420069008,1.127931624017492,0.088241856625073,3.684982292893938,SOLUSDT_15m
4,44,34.0,66.0,20.0,6.8,2.2,1.2,0.2,5,3.0,5.0,8.4,1,risk_based,S,5.0,180.0,10000.0,15,0.5333333333333333,457.0084262611854,1.2172061184305076,0.11372712269754807,3.6502392950295564,SOLUSDT_4h
6,40,40.0,68.0,16.0,6.6,1.6,1.0,0.05,6,2.0,3.0,7.6,1,risk_based,S,5.0,180.0,10000.0,16,0.5,495.77473619469856,1.1993348529373555,0.1055804600000001,3.647703062069409,SOLUSDT_4h
6,32,30.0,62.0,22.0,8.0,2.6,1.2,0.15,8,1.0,3.5,8.0,1,risk_based,S,5.0,180.0,10000.0,18,0.4444444444444444,691.4463923479198,1.2220522521675052,0.17669223597942788,3.6321408554113126,BTCUSDT_1h
6,24,18.0,70.0,20.0,8.0,1.6,0.8,0.0,5,1.5,6.5,8.6,1,risk_based,S,5.0,180.0,10000.0,19,0.5789473684210527,216.2046437240988,1.1758437765385796,0.06477234705393603,3.621996208271029,BTCUSDT_4h
5,32,30.0,60.0,16.0,7.4,1.8,1.2,0.2,6,2.0,6.5,8.2,1,risk_based,S,5.0,180.0,10000.0,20,0.55,248.608339008435,1.1633662905478324,0.0614694515497079,3.615932565454976,SOLUSDT_15m
6,28,36.0,64.0,18.0,6.8,2.2,0.8,0.1,2,2.5,3.0,8.4,1,risk_based,S,5.0,180.0,10000.0,27,0.5555555555555556,427.0617573294712,1.1523993335991474,0.1656808366203718,3.608151247999984,BTCUSDT_1h
6,32,24.0,68.0,18.0,7.8,1.6,0.8,0.15,5,3.0,3.0,8.8,1,risk_based,S,5.0,180.0,10000.0,23,0.5652173913043478,451.01260579400514,1.1588405586041548,0.15639034997650814,3.607348760029312,BTCUSDT_1h
6,20,20.0,62.0,12.0,7.6,1.6,0.8,0.2,3,1.0,3.5,8.6,1,risk_based,S,5.0,180.0,10000.0,21,0.6666666666666666,115.22842423774455,1.1285410223225807,0.06219100979531915,3.6057374394969486,ETHUSDT_1h
5,44,40.0,60.0,14.0,7.8,2.0,1.0,0.05,3,2.0,3.5,7.6,1,risk_based,S,5.0,180.0,10000.0,14,0.6428571428571429,261.45856775233005,1.1478286932000237,0.07193752705162491,3.5855890872832177,SOLUSDT_4h
5,32,24.0,62.0,18.0,7.6,2.0,1.2,0.1,8,2.5,5.0,8.8,1,risk_based,S,5.0,180.0,10000.0,22,0.5909090909090909,282.2468610300057,1.1434183816362777,0.10427939039945945,3.582609089467819,BTCUSDT_15m
4,40,22.0,62.0,14.0,7.0,1.6,0.6,0.05,5,3.0,3.5,8.2,1,risk_based,S,5.0,180.0,10000.0,33,0.6363636363636364,256.19541323511294,1.0853987962643377,0.1545429648174338,3.5779095658569413,BTCUSDT_1h
